"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
167,"HOU","HOU","2020-07-29",631444,167,100,0.114,0.182,0.103,0.295,0.189,0.206,0.155,5,44,82.5,23.4,2385,89.3,88.25,17,78,89,-1,6.17,118,160,115,152,282,320,293,"4.8","-4.8"
167,"NYY","NYY","2020-08-30",631205,167,100,0.286,0.143,0.45,0.429,0.362,0.332,0.252,10,35,85.6,20.1,2198,89.8,89.97,25,79,88,0.20000000000000284,6.33,105,145,114,146,294,322,289,"-2.5","2.5"
167,"CHC","CHC","2020-08-22",631638,167,100,0.359,0.462,0.36,0.821,0.5,0.388,0.272,14,39,92.2,17.1,2197,84.9,84.74,19,82,85,-0.20000000000000284,6.12,111,157,116,149,297,329,298,"-2.6","2.6"
167,"NYM","NYM","2020-08-17",631325,167,100,0.289,0.132,0.385,0.421,0.373,0.364,0.273,11,38,88.5,11.1,2125,89.5,89.57,22,71,95,0.09999999999999432,6.37,116,145,124,146,292,318,292,"-0.2","0.2"
167,"LAA","LAA","2020-08-23",631170,167,100,0.243,0.054,0.346,0.297,0.263,0.244,0.215,9,37,87.4,16.7,2343,86.5,86.26,17,74,93,-0.20000000000000284,6.11,101,154,117,145,292,317,290,"0.9","-0.9"
167,"WSH","WSH","2020-09-01",631153,167,100,0.242,0.242,0.231,0.485,0.387,0.455,0.309,8,33,90.1,19.2,2117,87,87.32,17,67,100,0.29999999999999716,6.45,109,150,122,145,298,323,286,"-2.4","2.4"
167,"SEA","SEA","2020-09-27",631155,167,100,0.294,0.206,0.375,0.5,0.389,0.377,0.267,10,34,86.6,15.3,2085,84.5,84.98,17,75,92,0.5,6.59,108,161,125,147,299,329,295,"-1.5","1.5"
167,"BOS","BOS","2020-07-26",631668,167,100,0.303,0.273,0.286,0.576,0.421,0.42,0.336,10,33,83.3,16.3,2255,85.8,84.78,19,79,88,-1,6.14,110,158,118,146,271,314,298,"-1.9","1.9"
167,"MIA","MIA","2020-09-26",631193,167,100,0.313,0.375,0.333,0.688,0.47,0.475,0.352,10,32,89.9,17.5,2186,89.3,89.4,14,67,100,0.10000000000000853,6.4,96,151,121,148,317,328,291,"-6.7","6.7"
167,"ATL","ATL","2020-08-01",630278,167,100,0.194,0.032,0.286,0.226,0.272,0.3,0.199,6,31,91.8,10.1,2239,86.5,87.48,20,81,86,1,6.73,116,148,113,152,305,332,300,"3.2","-3.2"
167,"BAL","BAL","2020-09-15",631680,167,100,0.342,0.184,0.375,0.526,0.39,0.382,0.283,13,38,90,28.9,2058,85.3,85.48,12,71,96,0.20000000000000284,6.56,102,152,122,145,301,321,291,"0.4","-0.4"
167,"MIN","MIN","2020-09-12",631257,167,100,0.188,0.219,0.25,0.406,0.286,0.379,0.242,6,32,92.3,22.9,2503,82.1,81.64,17,73,94,-0.5,6.13,103,148,113,145,298,330,301,"2.4","-2.4"
167,"NYY","NYY","2020-09-25",631191,167,100,0.091,0.091,0.077,0.182,0.159,0.16,0.117,3,33,79.7,3.7,2269,91,91.11,21,84,83,0.09999999999999432,6.37,109,149,116,147,306,325,285,"2.6","-2.6"
167,"COL","COL","2020-09-21",631009,167,100,0.176,0.118,0.179,0.294,0.275,0.302,0.212,6,34,85.2,10,2235,91.3,90.62,22,85,82,-0.7000000000000028,5.64,115,154,123,147,291,324,292,"2.5","-2.5"
166,"CIN","CIN","2020-09-05",631115,166,100,0.212,0.121,0.24,0.333,0.296,0.313,0.226,7,33,87.8,-5.9,2166,89.2,89.43,12,67,99,0.20000000000000284,6.34,114,152,123,155,298,318,288,"2.6","-2.6"
166,"TOR","TOR","2020-09-20",631128,166,100,0.176,0.029,0.273,0.206,0.234,0.309,0.201,6,34,83.2,8.2,2073,90.1,89.68,19,79,86,-0.3999999999999915,6.19,104,148,118,145,296,318,289,"2.1","-2.1"
166,"PHI","PHI","2020-09-06",631209,166,100,0.405,0.524,0.522,0.929,0.558,0.418,0.315,17,42,94.6,7.5,2031,87.5,88.04,23,86,80,0.5,6.55,116,152,115,148,296,324,296,"-9.8","9.8"
166,"SF","SF","2020-09-08",631007,166,100,0.294,0.118,0.385,0.412,0.362,0.354,0.27,10,34,88,1.6,2061,86.4,86.81,20,72,94,0.3999999999999915,6.44,111,153,109,147,289,314,298,"0.1","-0.1"
166,"MIN","MIN","2020-09-14",631482,166,100,0.273,0.061,0.346,0.333,0.33,0.353,0.26,9,33,87.2,13,2227,89.4,88.99,19,78,88,-0.4000000000000057,6.24,101,158,116,147,301,329,294,"1.9","-1.9"
166,"SF","SF","2020-09-27",631002,166,100,0.222,0.194,0.318,0.417,0.281,0.265,0.217,8,36,93.4,16.3,2175,86.2,85.92,25,78,88,-0.29999999999999716,5.92,115,155,119,149,302,325,297,"-0.3","0.3"
166,"KC","KC","2020-09-04",631406,166,100,0.368,0.053,0.452,0.421,0.361,0.347,0.296,14,38,88.2,8.9,2366,89,89.47,19,80,86,0.5,6.36,104,154,121,144,305,330,298,"0.2","-0.2"
166,"MIA","MIA","2020-09-24",631685,166,100,0.182,0.03,0.3,0.212,0.264,0.265,0.164,6,33,87.1,24.3,2144,89,89.63,19,77,89,0.5999999999999943,6.53,97,150,121,145,312,320,293,"3.7","-3.7"
166,"COL","COL","2020-08-10",631546,166,100,0.4,0.156,0.5,0.556,0.428,0.336,0.297,18,45,87.6,7.4,2266,88.6,89.56,26,83,83,1,6.46,111,149,112,144,301,323,310,"-4.3","4.3"
166,"OAK","OAK","2020-08-10",631395,166,100,0.4,0.4,0.385,0.8,0.528,0.5,0.377,14,35,89.8,9,1979,87.9,88.24,12,62,104,0.29999999999999716,6.49,106,150,124,148,312,331,303,"-5.9","5.9"
166,"LAA","LAA","2020-08-20",631026,166,100,0.343,0.257,0.333,0.6,0.437,0.421,0.321,12,35,88.5,17.2,2183,85.7,85.85,17,76,90,0.09999999999999432,6.22,106,148,117,151,288,321,284,"-4.9","4.9"
166,"NYM","NYM","2020-07-25",631241,166,100,0.216,0.189,0.261,0.405,0.271,0.22,0.192,8,37,88.4,13.1,2290,90.3,90.82,24,83,83,0.5,6.44,110,150,121,144,295,318,299,"1.2","-1.2"
166,"COL","COL","2020-07-31",631539,166,100,0.263,0.237,0.276,0.5,0.336,0.347,0.295,10,38,89,9.6,2271,89.6,90.32,16,68,98,0.7000000000000028,6.24,116,151,111,148,312,331,309,"-2.1","2.1"
166,"TOR","TOR","2020-09-05",631625,166,100,0.385,0.436,0.357,0.821,0.513,0.437,0.299,15,39,88.4,9.6,2103,86.8,86.62,18,86,80,-0.20000000000000284,6.15,104,148,125,142,275,316,300,"-6.7","6.7"
166,"MIL","MIL","2020-09-24",630975,166,100,0.294,0.147,0.409,0.441,0.362,0.328,0.225,10,34,85.8,16.3,2572,90.1,90.05,21,76,90,-0.09999999999999432,6.31,108,148,115,155,299,323,301,"0.6","-0.6"
166,"BOS","BOS","2020-09-10",630957,166,100,0.156,0.219,0.231,0.375,0.305,0.266,0.118,5,32,86.7,7.4,2296,86.3,86.59,25,65,101,0.29999999999999716,6.67,108,153,120,150,302,336,298,"2.1","-2.1"
166,"BOS","BOS","2020-09-22",631636,166,100,0.289,0.132,0.417,0.421,0.341,0.303,0.234,11,38,91.9,16.9,2253,89.6,90.07,24,82,84,0.5,6.56,105,148,112,143,272,320,292,"0.6","-0.6"
166,"MIL","MIL","2020-08-06",631513,166,100,0.188,0.125,0.294,0.313,0.266,0.27,0.173,6,32,86.9,16.3,2339,85.6,86.09,23,72,94,0.5,6.64,113,157,123,145,293,328,300,"1.7","-1.7"
166,"NYM","NYM","2020-08-09",631235,166,100,0.257,0.114,0.364,0.371,0.313,0.249,0.174,9,35,89.9,4.9,2355,93.4,94.59,26,75,90,1.1999999999999886,6.84,110,147,120,144,290,310,290,"2.1","-2.1"
166,"DET","DET","2020-08-20",631498,166,100,0.343,0.286,0.37,0.629,0.456,0.356,0.261,12,35,90.6,12.7,2213,89.9,90.4,17,79,87,0.5,6.45,107,151,115,145,291,328,294,"-3.5","3.5"
166,"TEX","TEX","2020-08-18",630928,166,100,0.316,0.184,0.4,0.5,0.379,0.416,0.314,12,38,92.2,13.9,2344,89.7,89.06,21,72,94,-0.6000000000000085,6.15,110,148,112,146,295,324,297,"-1.6","1.6"
166,"SF","SF","2020-08-14",631022,166,100,0.216,0.243,0.207,0.459,0.312,0.271,0.219,8,37,86.6,16.7,2081,86.4,85.86,15,75,91,-0.5,5.84,109,154,116,146,300,319,286,"-1.5","1.5"
166,"COL","COL","2020-09-04",631345,166,100,0.405,0.405,0.357,0.811,0.498,0.489,0.39,15,37,93.8,19.7,2204,89.9,89.72,16,75,91,-0.20000000000000284,6.13,110,155,116,149,303,322,306,"-5.3","5.3"
165,"PIT","PIT","2020-09-23",631089,165,100,0.156,0.156,0.182,0.313,0.263,0.289,0.206,5,32,88.8,10.5,2367,87.6,88.54,20,74,91,0.9000000000000057,6.85,113,158,118,152,307,323,293,"4.5","-4.5"
165,"TB","TB","2020-10-11",635917,165,100,0.273,0.091,0.296,0.364,0.331,0.381,0.32,9,33,86.3,6.2,2249,90.3,90.7,19,74,91,0.4000000000000057,6.68,105,155,119,146,309,329,297,"1.7","-1.7"
165,"MIN","MIN","2020-07-26",631517,165,100,0.188,0.156,0.238,0.344,0.286,0.271,0.18,6,32,84.1,15.2,2209,86.8,86.61,20,77,88,-0.20000000000000284,6.31,110,156,117,149,303,338,292,"2.7","-2.7"
165,"BOS","BOS","2020-08-19",631652,165,100,0.1,0.067,0.158,0.167,0.204,0.236,0.122,3,30,84.7,18.3,2117,85.6,85.8,19,67,98,0.20000000000000284,6.27,110,152,122,144,273,317,290,"1.9","-1.9"
165,"AZ","AZ","2020-08-04",630109,165,100,0.27,0.216,0.276,0.486,0.372,0.399,0.297,10,37,88.7,13.5,2368,86.9,87.17,20,78,87,0.29999999999999716,6.72,106,149,123,149,315,335,301,"-2.3","2.3"
165,"DET","DET","2020-08-14",631476,165,100,0.222,0.25,0.207,0.472,0.345,0.35,0.239,8,36,87.6,4.1,2161,91,90.73,12,69,96,-0.29999999999999716,6.1,112,150,119,150,302,331,274,"-3.8","3.8"
165,"CHC","CHC","2020-08-18",631620,165,100,0.273,0.03,0.429,0.303,0.321,0.33,0.245,9,33,84.7,8.3,2501,86.8,87.28,18,72,93,0.5,6.52,110,153,104,150,287,323,294,"1.5","-1.5"
165,"CIN","CIN","2020-07-28",631593,165,100,0.324,0.324,0.36,0.649,0.415,0.321,0.228,12,37,87.8,14.9,2374,90.2,90.47,24,69,96,0.29999999999999716,6.38,114,157,116,145,293,315,290,"-2.3","2.3"
165,"CLE","CLE","2020-08-31",631414,165,100,0.143,0,0.267,0.143,0.241,0.306,0.199,4,28,82,20.1,2349,89.6,90.03,19,62,103,0.4000000000000057,6.39,101,150,115,150,293,324,304,"2.3","-2.3"
165,"TOR","TOR","2020-08-25",630862,165,100,0.342,0.132,0.394,0.474,0.373,0.314,0.272,13,38,88.3,14,2251,87.5,86.97,18,74,91,-0.5,5.97,102,155,124,145,292,313,287,"-4.4","4.4"
165,"TOR","TOR","2020-08-22",630948,165,100,0.152,0,0.227,0.152,0.181,0.203,0.154,5,33,86.2,5.5,2051,87.3,87.4,22,79,86,0.10000000000000853,6.99,102,150,118,146,308,325,295,"3.9","-3.9"
165,"TEX","TEX","2020-08-19",631076,165,100,0.25,0.306,0.24,0.556,0.351,0.337,0.238,9,36,87.7,16,2459,93.3,93.48,14,81,84,0.20000000000000284,6.44,114,152,114,148,291,323,301,"-1","1"
165,"MIA","MIA","2020-07-25",631108,165,100,0.241,0.414,0.15,0.655,0.444,0.436,0.258,7,29,88.2,22.7,2226,88.7,87.53,21,66,99,-1.2000000000000028,5.92,100,153,121,148,291,316,279,"-3.1","3.1"
165,"SF","SF","2020-09-22",631010,165,100,0.235,0.029,0.333,0.265,0.257,0.272,0.238,8,34,83.9,8.2,2251,87.3,86.91,19,72,93,-0.3999999999999915,5.95,109,153,113,149,292,308,289,"3.4","-3.4"
165,"WSH","WSH","2020-08-05",630878,165,100,0.226,0.032,0.259,0.258,0.282,0.376,0.304,7,31,89.7,9.4,2061,90,90.32,10,66,99,0.29999999999999716,6.37,103,146,112,143,296,321,297,"2.8","-2.8"
165,"KC","KC","2020-08-12",631599,165,100,0.2,0.3,0.158,0.5,0.382,0.421,0.267,6,30,83.5,9.4,2425,90.1,90.41,15,70,95,0.30000000000001137,6.32,108,150,115,143,293,325,294,"-0.5","0.5"
165,"ATL","ATL","2020-08-14",631322,165,100,0.313,0.063,0.357,0.375,0.369,0.343,0.27,10,32,83,11.1,2338,88.2,88.09,7,65,100,-0.10000000000000853,6.39,104,149,113,146,304,327,300,"-2.9","2.9"
165,"CLE","CLE","2020-08-29",630981,165,100,0.108,0.027,0.154,0.135,0.164,0.219,0.138,4,37,80.6,11.5,2306,88.6,89.28,19,78,87,0.7000000000000028,6.49,108,153,114,149,303,318,298,"7","-7"
165,"SF","SF","2020-09-02",631529,165,100,0.389,0.278,0.429,0.667,0.457,0.374,0.307,14,36,85.7,13.6,2075,87.2,87.84,25,89,76,0.5999999999999943,6.3,102,148,113,141,305,334,303,"-2.6","2.6"
165,"KC","KC","2020-09-11",631399,165,100,0.206,0.118,0.3,0.324,0.275,0.324,0.251,7,34,93.7,14.6,2258,87.8,88.22,24,74,91,0.4000000000000057,6.58,110,156,119,147,315,321,298,"2.4","-2.4"
165,"TEX","TEX","2020-09-24",630912,165,100,0.357,0.381,0.379,0.738,0.47,0.345,0.277,15,42,86.5,21.3,2345,90.4,90.02,20,84,81,-0.4000000000000057,6.29,111,160,117,150,316,319,295,"-7.2","7.2"
165,"KC","KC","2020-08-29",631502,165,100,0.278,0.139,0.333,0.417,0.336,0.256,0.207,10,36,86.3,1.5,2326,89.2,89.72,22,73,92,0.5,6.44,106,156,114,145,303,337,303,"-1.3","1.3"
165,"SEA","SEA","2020-08-07",631045,165,100,0.278,0.306,0.28,0.583,0.398,0.377,0.271,10,36,89.9,9.8,2244,91.1,92.12,19,75,90,1,6.91,111,152,123,145,290,323,283,"-3.5","3.5"
165,"TB","TB","2020-08-09",630946,165,100,0.206,0.088,0.28,0.294,0.276,0.289,0.209,7,34,88.8,9.1,2328,87.7,88.24,19,78,87,0.5,6.87,109,148,114,145,310,322,293,"0.8","-0.8"
165,"KC","KC","2020-08-30",631505,165,100,0.216,0.108,0.318,0.324,0.277,0.302,0.239,8,37,88.7,16.3,2143,86.4,87.01,27,78,87,0.5999999999999943,6.55,99,152,117,141,304,334,293,"0.6","-0.6"
165,"NYM","NYM","2020-09-02",631673,165,100,0.278,0.056,0.333,0.333,0.308,0.262,0.209,10,36,81.8,9.3,2075,90.2,91.07,15,87,78,0.8999999999999915,6.86,107,146,109,143,299,309,275,"1.4","-1.4"
165,"TB","TB","2020-07-29",630272,165,100,0.343,0.229,0.44,0.571,0.414,0.413,0.305,12,35,88.6,9.8,2277,88.5,88.84,19,79,86,0.29999999999999716,6.52,101,146,113,142,303,319,292,"-3.6","3.6"
165,"MIL","MIL","2020-08-11",631299,165,100,0.278,0.25,0.412,0.528,0.373,0.237,0.156,10,36,83.4,10.8,2288,84,84.11,24,75,90,0.09999999999999432,6.42,112,154,121,151,302,328,302,"0.6","-0.6"
165,"SD","SD","2020-10-06",635892,165,100,0.143,0.071,0.182,0.214,0.289,0.417,0.242,4,28,94.8,30.2,2446,89.4,89.2,22,65,100,-0.20000000000000284,6.2,111,151,125,145,317,334,312,"0.2","-0.2"
165,"WSH","WSH","2020-08-25",630855,165,100,0.316,0.132,0.333,0.447,0.345,0.309,0.275,12,38,90.3,17.6,2076,88.8,89.46,15,73,92,0.7000000000000028,6.42,102,148,116,141,310,321,294,"-1.7","1.7"
165,"LAD","LAD","2020-09-25",631336,165,100,0.316,0.289,0.36,0.605,0.384,0.362,0.292,12,38,89.6,3.9,2448,89.2,88.87,17,85,80,-0.29999999999999716,6.39,108,156,116,148,303,317,289,"-0.6","0.6"
164,"BOS","BOS","2020-07-30",631238,164,100,0.161,0,0.238,0.161,0.246,0.307,0.197,5,31,81.7,1.7,2130,86.5,86.63,20,73,91,0.09999999999999432,6.35,103,147,111,144,289,315,290,"2.9","-2.9"
164,"CLE","CLE","2020-08-09",631506,164,100,0.176,0.235,0.25,0.412,0.289,0.277,0.171,6,34,91.2,25.3,2375,87.9,88.47,37,75,89,0.5999999999999943,6.38,110,158,119,150,293,321,306,"2.1","-2.1"
164,"OAK","OAK","2020-08-14",631022,164,100,0.31,0.214,0.345,0.524,0.375,0.366,0.283,13,42,91.1,12.3,2223,91.7,91.43,21,72,92,-0.29999999999999716,5.98,104,146,125,148,300,325,293,"-0.8","0.8"
164,"PIT","PIT","2020-08-18",631114,164,100,0.167,0.139,0.2,0.306,0.253,0.343,0.226,6,36,85.1,14.7,2525,88.7,88.74,18,72,92,0,6.24,106,150,120,147,303,314,290,"-0.2","0.2"
164,"MIL","MIL","2020-07-27",631130,164,100,0.114,0.171,0.095,0.286,0.242,0.313,0.201,4,35,84.6,3.2,2271,89.2,89.57,23,65,99,0.3999999999999915,6.45,113,153,118,145,297,311,291,"2.4","-2.4"
164,"CLE","CLE","2020-09-08",631559,164,100,0.278,0.167,0.36,0.444,0.328,0.315,0.262,10,36,77.7,12.9,2231,87.4,88.32,25,80,84,0.8999999999999915,6.65,105,151,113,148,291,315,277,"-1.9","1.9"
164,"TB","TB","2020-10-06",635900,164,100,0.156,0.188,0.25,0.344,0.284,0.295,0.171,5,32,94.8,9.4,2519,92,92.57,29,74,90,0.5999999999999943,6.69,108,153,120,148,309,331,303,"-0.2","0.2"
164,"HOU","HOU","2020-07-26",631441,164,100,0.297,0.108,0.367,0.405,0.365,0.368,0.283,11,37,88.5,10.6,2252,86.1,85.63,15,63,101,-0.5,6.09,109,153,112,152,279,312,295,"-1.9","1.9"
164,"TEX","TEX","2020-08-16",631521,164,100,0.378,0.216,0.448,0.595,0.432,0.342,0.28,14,37,87.9,20.4,2236,89.2,88.71,21,82,82,-0.5,5.96,109,151,116,149,311,332,304,"-5.6","5.6"
164,"WSH","WSH","2020-09-22",630896,164,100,0.333,0.152,0.435,0.485,0.411,0.427,0.32,11,33,86.4,11,2362,87.1,87.18,23,72,92,0.10000000000000853,6.47,108,149,119,145,295,316,300,"-1.7","1.7"
164,"SEA","SEA","2020-08-08",631046,164,100,0.257,0.086,0.31,0.343,0.322,0.32,0.223,9,35,89.2,31.7,2172,87.1,87.46,17,74,90,0.4000000000000057,6.45,105,150,119,148,290,322,283,"-0.4","0.4"
164,"COL","COL","2020-09-06",631344,164,100,0.281,0.406,0.227,0.688,0.444,0.4,0.275,9,32,87.3,14.7,2358,89.7,89.86,15,78,86,0.20000000000000284,6.26,112,152,118,150,296,325,303,"-2.7","2.7"
164,"CWS","CWS","2020-08-07",631504,164,100,0.143,0,0.182,0.143,0.266,0.356,0.244,4,28,86.8,6.5,2225,90.1,90.13,14,57,107,0,6.25,108,149,112,149,293,317,282,"2.3","-2.3"
164,"OAK","OAK","2020-07-28",631171,164,100,0.333,0.179,0.414,0.513,0.366,0.31,0.259,13,39,91,14.1,2189,88.7,89.17,23,77,87,0.5,6.61,115,145,118,148,295,321,301,"-2.2","2.2"
164,"SEA","SEA","2020-09-17",631034,164,100,0.281,0.188,0.286,0.469,0.391,0.371,0.227,9,32,87.3,18.2,2142,89.1,89.24,14,71,93,0.10000000000000853,6.5,106,149,116,147,299,321,294,"-1.4","1.4"
164,"MIN","MIN","2020-09-15",631483,164,100,0.343,0.2,0.385,0.543,0.402,0.256,0.191,12,35,89.6,11.1,2159,88,87.1,22,72,92,-0.9000000000000057,5.76,103,151,112,146,301,325,289,"-1.6","1.6"
164,"ATL","ATL","2020-09-08",630438,164,100,0.333,0.256,0.37,0.59,0.417,0.399,0.313,13,39,87.8,-3.5,2288,89.9,90.05,21,72,92,0.19999999999998863,6.29,106,148,112,150,307,331,292,"-3.2","3.2"
164,"NYY","NYY","2020-09-20",631635,164,100,0.389,0.417,0.333,0.806,0.508,0.544,0.396,14,36,93.8,15.6,2218,85.9,85.93,13,84,80,0,6.36,109,150,118,148,282,316,310,"-4.6","4.6"
164,"NYM","NYM","2020-09-09",631212,164,100,0.35,0.1,0.406,0.45,0.393,0.341,0.265,14,40,86.5,17.6,2115,88.4,88.36,24,76,87,0,6.16,108,145,122,140,298,330,294,"-0.8","0.8"
164,"ATL","ATL","2020-09-10",630869,164,100,0.257,0.257,0.276,0.514,0.356,0.336,0.255,9,35,86.2,14.3,2204,88,87.59,11,69,95,-0.4000000000000057,5.93,109,150,111,150,298,314,302,"-1.4","1.4"
163,"SEA","SEA","2020-08-25",631081,163,100,0.289,0.237,0.333,0.526,0.366,0.321,0.275,11,38,87.3,18.6,2197,86.5,86.59,16,76,87,0.09999999999999432,6.4,109,159,120,150,297,332,297,"1.6","-1.6"
163,"COL","COL","2020-08-15",631533,163,100,0.351,0.135,0.4,0.486,0.376,0.31,0.28,13,37,88.2,5.6,2349,91.5,91.06,15,80,83,-0.4000000000000057,5.68,114,153,110,146,314,337,309,"-1.7","1.7"
163,"BAL","BAL","2020-07-29",630495,163,100,0.242,0.303,0.263,0.545,0.373,0.316,0.213,8,33,88.9,13,2371,86.6,87.06,24,66,97,0.5,6.61,111,154,123,147,295,318,294,"-2.8","2.8"
163,"CHC","CHC","2020-09-30",635889,163,100,0.229,0.229,0.25,0.457,0.347,0.367,0.289,8,35,85.6,8.7,2106,86.2,86.27,22,77,86,0.09999999999999432,6.18,109,152,110,147,303,332,298,"-0.5","0.5"
163,"PIT","PIT","2020-09-05",631115,163,100,0.182,0.394,0.105,0.576,0.347,0.379,0.238,6,33,89.4,24.8,2307,86.6,87.46,21,74,89,0.9000000000000057,6.74,114,157,128,150,297,331,302,"-1.3","1.3"
163,"KC","KC","2020-07-27",631489,163,100,0.25,0.222,0.269,0.472,0.332,0.302,0.228,9,36,86.5,4.9,2103,87.7,87.93,20,77,86,0.20000000000000284,6.35,114,155,122,145,305,333,295,"-0.2","0.2"
163,"CWS","CWS","2020-09-27",631488,163,100,0.229,0.257,0.217,0.486,0.371,0.381,0.257,8,35,90.4,13.8,2132,89.4,89.24,19,65,98,-0.20000000000000284,6.07,110,145,114,146,298,335,304,"-2.6","2.6"
163,"PIT","PIT","2020-09-09",631100,163,100,0.297,0.216,0.346,0.514,0.359,0.33,0.26,11,37,88,5.1,2264,88.2,87.64,25,84,79,-0.6000000000000085,5.9,114,159,126,150,297,315,294,"-3","3"
163,"LAA","LAA","2020-09-26",631337,163,100,0.25,0.313,0.333,0.563,0.376,0.347,0.257,8,32,94.5,13.1,2311,87,87.19,25,75,88,0.20000000000000284,6.3,117,157,127,149,298,312,296,"-3.2","3.2"
163,"CHC","CHC","2020-08-25",631467,163,100,0.323,0.194,0.391,0.516,0.407,0.377,0.292,10,31,89.2,15.8,2335,88.4,88.16,17,72,91,-0.20000000000000284,6.43,110,148,108,149,299,339,287,"-2.4","2.4"
163,"NYM","NYM","2020-09-20",631215,163,100,0.206,0.206,0.286,0.412,0.332,0.321,0.21,7,34,86.5,19.2,2008,88.1,87.57,17,80,83,-0.5,6.13,112,147,128,138,297,336,304,"-2.2","2.2"
163,"TEX","TEX","2020-09-09",630925,163,100,0.2,0.143,0.231,0.343,0.276,0.347,0.27,7,35,90.8,3.1,2193,90.7,90.11,14,77,86,-0.6000000000000085,6.24,106,155,111,151,303,322,292,"2.8","-2.8"
163,"SF","SF","2020-09-06",631005,163,100,0.242,0.121,0.35,0.364,0.287,0.35,0.289,8,33,86.9,13.2,2088,86.4,85.93,18,74,89,-0.5,5.84,111,160,120,151,295,319,299,"2.8","-2.8"
163,"MIL","MIL","2020-08-07",631295,163,100,0.265,0.235,0.269,0.5,0.368,0.323,0.22,9,34,88.9,16.6,2263,85.2,84.91,15,72,91,-0.29999999999999716,6.18,106,154,118,145,298,320,290,"-2.8","2.8"
163,"CWS","CWS","2020-09-11",631478,163,100,0.156,0,0.217,0.156,0.195,0.237,0.156,5,32,87.3,17.1,2065,89,89.37,32,83,80,0.4000000000000057,6.62,104,148,114,149,298,326,301,"2.4","-2.4"
163,"WSH","WSH","2020-08-15",630568,163,100,0.361,0.222,0.387,0.583,0.41,0.39,0.373,13,36,88.4,9.5,2181,85.8,85.89,20,88,75,0.10000000000000853,6.49,100,150,121,141,298,321,292,"-2.9","2.9"
163,"CWS","CWS","2020-10-01",635908,163,100,0.25,0.125,0.292,0.375,0.353,0.401,0.284,8,32,91.2,16,2229,91.3,91.77,13,64,99,0.5,6.46,110,151,120,150,299,331,306,"-2.8","2.8"
163,"LAA","LAA","2020-09-25",631336,163,100,0.333,0.444,0.28,0.778,0.486,0.393,0.264,12,36,88.6,24.6,2364,87.5,86.87,15,73,90,-0.5999999999999943,5.91,110,151,125,153,312,322,296,"-3.9","3.9"
163,"CHC","CHC","2020-08-30",631584,163,100,0.129,0.129,0.167,0.258,0.222,0.281,0.197,4,31,89.2,17.4,2251,87.3,87.82,24,69,94,0.5,6.45,115,156,115,148,294,335,297,"3.9","-3.9"
163,"CLE","CLE","2020-07-28",631573,163,100,0.289,0.158,0.435,0.447,0.341,0.264,0.212,11,38,85.3,3,2419,86.2,86.11,25,72,91,-0.10000000000000853,6.17,108,154,117,147,293,317,296,"1.5","-1.5"
163,"PIT","PIT","2020-08-03",631275,163,100,0.219,0.031,0.304,0.25,0.293,0.3,0.192,7,32,84.2,20.8,2373,88.9,88.72,18,64,99,-0.20000000000000284,6.31,101,148,114,149,300,328,291,"0.1","-0.1"
163,"TB","TB","2020-09-11",630958,163,100,0.314,0.086,0.379,0.4,0.329,0.328,0.301,11,35,87.7,5.7,2292,90.6,91.45,18,74,89,0.8000000000000114,7,106,149,115,153,303,322,297,"2.3","-2.3"
163,"DET","DET","2020-08-16",631479,163,100,0.333,0.462,0.276,0.795,0.485,0.422,0.285,13,39,87,16.7,2196,89.5,89.8,18,76,87,0.29999999999999716,6.43,109,151,115,149,296,331,292,"-3.1","3.1"
162,"ATL","ATL","2020-09-18",631213,162,100,0.161,0.032,0.208,0.194,0.267,0.257,0.14,5,31,80.9,-1.2,2275,87.4,87.06,23,82,80,-0.30000000000001137,6.45,109,150,114,151,300,334,307,"3.2","-3.2"
162,"TEX","TEX","2020-09-10",630908,162,100,0.314,0.286,0.333,0.6,0.402,0.368,0.279,11,35,91.5,10.5,2241,88.3,80.8,12,69,93,-7.5,6.4,107,156,111,148,299,323,294,"-2.4","2.4"
162,"LAD","LAD","2020-10-06",635892,162,100,0.1,0.033,0.188,0.133,0.171,0.246,0.198,3,30,88.8,3.8,2622,93.9,93.71,29,63,99,-0.20000000000000284,6.27,112,161,117,150,310,327,295,"4","-4"
162,"STL","STL","2020-09-07",631605,162,100,0.303,0.091,0.323,0.394,0.343,0.29,0.227,10,33,85.2,9.5,2225,89.1,90.39,13,85,77,1.3000000000000114,6.88,108,152,112,148,301,330,303,"-0.3","0.3"
162,"WSH","WSH","2020-08-04",630874,162,100,0.278,0.083,0.409,0.361,0.318,0.32,0.256,10,36,90.3,15.9,2186,87,87.41,23,73,89,0.4000000000000057,6.6,107,149,122,145,305,325,295,"1.3","-1.3"
162,"PHI","PHI","2020-09-25",630938,162,100,0.273,0.121,0.4,0.394,0.34,0.303,0.232,9,33,92.8,12.9,2381,90.2,90.81,25,75,87,0.5999999999999943,6.86,108,151,115,148,295,327,297,"-1.2","1.2"
